t,S_00,S_01
1.87,0.2628318076636769,0.7400832121524268
1.8800000000000001,0.2658370878019973,0.7367372798822498
1.8900000000000001,0.2685920018003928,0.7340910180513324
1.9000000000000001,0.2710631967523475,0.7319950223734167
1.9100000000000001,0.2731718830044832,0.730101804835057
1.92,0.2748778230514868,0.7282239442263182
1.93,0.2762146306746725,0.7265022186072172
1.94,0.27725524607506996,0.7252548633748102
1.95,0.278048675927602,0.7246609777227648
1.96,0.278555967158867,0.7245323347696342
1.97,0.2787065968362674,0.724527189493491
1.98,0.2784805818887517,0.7244918985814599
1.99,0.2779321341301257,0.7246087504720977
2.0,0.27716134866824266,0.7252729895111193
