t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.3,(-0.0001185370654701762-0.001473893669787644j),(0.11286803108643355+0.08534710763958478j),(8.402310627312098e-08+5.152637544680248e-07j),(-0.039493082834565985-0.010411032286793461j),(-0.0003035666288700907+0.00018913108367176078j),(-0.008239338687788231-0.004222694380000104j),(0.06346213699104006-0.1180208178119358j),(1.360080484982409e-06-2.640473129702263e-07j),(-0.0008191073719590189-0.0009006341431699696j),(0.0003781219508792188-3.6651321379548474e-05j),(-0.012190080491490705-0.009258550098132512j),(1.0182499363715254+1.001378986294311j),(0.5541912669317143-0.2171165020154442j),(2.3411050554113024+2.689925985190317j),(0.803620975687256+0.16530386183996792j),(1.7140512548450197-0.26553101903949067j),(-0.0009662705882024409+0.7128356839774403j),(0.5728172674036585-0.4976995847498348j),(-1.0911307387642106+2.692850055456429j),(-0.7937280414583755+0.5874886000407235j),(-0.8949989238189985-0.7326902745115916j),(-0.3298017811385532-0.24926175149987304j),0.0
1.31,(-0.0001400660275886398-0.0014310865341101763j),(0.11621518648026541+0.08223958218912283j),(9.15485600411449e-08+4.972517683997436e-07j),(-0.03874415957587983-0.009948471620415362j),(-0.0002911593970634686+0.00018590000505679788j),(-0.008125731602862273-0.003936005382633448j),(0.06437090481201307-0.11868196671124986j),(1.3122156969813615e-06-2.871576719484686e-07j),(-0.0008198323590999897-0.0008539520556830344j),(0.00036340939569802706-4.827856271476217e-05j),(-0.012208987079277051-0.00861505764810634j),(1.0183735019411624+1.0013198646232304j),(0.5538197947125001-0.21717992802975888j),(2.341121814852929+2.6899104760721073j),(0.8041041654494027+0.16476212220048678j),(1.7139031575685704-0.2656111853384967j),(-0.000878577178530136+0.7130300626881103j),(0.5703959858232146-0.4928573398977164j),(-1.0911237559144769+2.6928745201450934j),(-0.7937965306278171+0.5875890762209928j),(-0.8951085691379627-0.7328225932060098j),(-0.33029525926092573-0.24918787280906168j),0.0
1.32,(-0.0001581339259573353-0.0013875274593653864j),(0.1193924949621317+0.07911054610138452j),(9.773516140396631e-08+4.792280061906302e-07j),(-0.037929342251125785-0.009547159944638676j),(-0.0002790187325947903+0.00018210097494471956j),(-0.007994316288405549-0.003666953989251754j),(0.06511346035715401-0.11938240303849357j),(1.2643272683909291e-06-3.063521204222922e-07j),(-0.0008172705366937471-0.0008089221789007961j),(0.0003486485244025778-5.8418472194270415e-05j),(-0.012182037269373933-0.00799688190858544j),(1.0184911754047556+1.0012611253322892j),(0.5535137811913411-0.21721169157255701j),(2.341137694402201+2.6898953672635484j),(0.8045540569937458+0.16423995978766298j),(1.7137597734965815-0.2656864438582896j),(-0.0007913070824486584+0.7132165794675775j),(0.5680788177627961-0.48802939096690184j),(-1.0911167523568042+2.6928979314634622j),(-0.7938615068079763+0.5876865777689521j),(-0.8952138020886469-0.7329482577466176j),(-0.3307725007607838-0.24911488742931345j),0.0
1.33,(-0.00017295544014156474-0.0013435138455663174j),(0.12239274275117334+0.07594987936907836j),(1.0268025989400854e-07+4.612946542413194e-07j),(-0.0370553380588462-0.009200108663917846j),(-0.00026717993081750525+0.0001778146761131015j),(-0.007847504778306308-0.0034157901834418786j),(0.06569154735671467-0.12013183420128457j),(1.2167136853673268e-06-3.219020390028154e-07j),(-0.000811760024372536-0.0007657003111719164j),(0.0003339570797391865-6.717379619218454e-05j),(-0.012113772051735208-0.007406790195082805j),(1.018603105683912+1.0012022324994287j),(0.5532693616950213-0.217206986250572j),(2.3411526900027906+2.6898805755140125j),(0.8049695427474615+0.16373195352126063j),(1.713620738625114-0.265756247634784j),(-0.0007036558689846785+0.7133954294465569j),(0.5658664840171908-0.4832162548406186j),(-1.0911096422696247+2.6929203372693364j),(-0.7939228582445195+0.587781589719192j),(-0.8953155140557256-0.7330677024506587j),(-0.3312349494183483-0.249040871195724j),0.0
1.34,(-0.00018466454863451384-0.0012992263039421463j),(0.1252152139800138+0.0727519202367422j),(1.0645612377993454e-07+4.435011856196382e-07j),(-0.03612842242099996-0.008901891740156515j),(-0.0002556451797586589+0.00017308670890637547j),(-0.007687000184148197-0.0031825360489929717j),(0.06610520542071296-0.12093470111137247j),(1.1695246584142134e-06-3.3401511206355275e-07j),(-0.000803533966080865-0.00072433912155671j),(0.00031935134136099844-7.460197489536e-05j),(-0.012007434797223928-0.0068458253173135876j),(1.018709395173126+1.0011424999438732j),(0.5530841434625393-0.21716753247078263j),(2.3411667823460722+2.6898660414075537j),(0.8053501371656931+0.1632291131276819j),(1.7134863861923257-0.26581940873013965j),(-0.0006148873883207199+0.7135669466641721j),(0.5637562340359872-0.4784187868081505j),(-1.0911023637381712+2.6929417833072877j),(-0.7939806032742532+0.5878745581095973j),(-0.8954144675774797-0.7331818941253817j),(-0.33168419524519654-0.24896429472298306j),0.0
1.35,(-0.00019344251165872016-0.0012548669304067246j),(0.1278560043018077+0.06951274749455984j),(1.0914253166396851e-07+4.259082635587323e-07j),(-0.035153996002090994-0.008650836187006117j),(-0.0002444311713423656+0.0001679630464054205j),(-0.0075147361116686615-0.0029668635398223332j),(0.06635776556911636-0.12179070218694432j),(1.1229329092740867e-06-3.4293245353379007e-07j),(-0.0007928814792222023-0.0006848752317356175j),(0.00030490259133329203-8.080084227531401e-05j),(-0.011867732821464121-0.006314238904157737j),(1.0188102113794193+1.0010818396051069j),(0.5529533696391677-0.21709424944244912j),(2.341179996176718+2.689851731178382j),(0.8056964704433569+0.162731119914553j),(1.7133564230314184-0.265876120306827j),(-0.0005247366165329053+0.7137312883871251j),(0.5617483383239171-0.4736348767777201j),(-1.0910948889407617+2.692962307007438j),(-0.7940347386672074+0.5879657065375783j),(-0.8955110921606896-0.7332908931378856j),(-0.33212069380927645-0.24888420565462296j),0.0
1.36,(-0.00019946478607394026-0.0012106225174770768j),(0.13031226031186738+0.06622919761456858j),(1.1081643702931302e-07+4.0857128550556455e-07j),(-0.034137017383546964-0.008445315017498154j),(-0.00023355218357743688+0.00016248736892525775j),(-0.0073325430394224605-0.002768420302051814j),(0.06645290092557422-0.12269902430009887j),(1.0770962726126999e-06-3.4888670069990363e-07j),(-0.0007800776746323548-0.0006473363696315162j),(0.0002906758278742092-8.586482085660588e-05j),(-0.011699105849654962-0.005812128959441554j),(1.018905714764987+1.0010201897030764j),(0.552872838819176-0.21698808774630618j),(2.341192356504353+2.6898376157989206j),(0.8060092025178087+0.16223784746610656j),(1.7132305825825562-0.2659265895530276j),(-0.0004329808949332229+0.7138886075175501j),(0.559842461954722-0.4688622064040928j),(-1.0910871951801124+2.692981943773455j),(-0.7940852733048722+0.5880552332580051j),(-0.8956057676791628-0.7333947681415344j),(-0.3325448975051599-0.2487997878955493j),0.0
1.37,(-0.00020290054930850458-0.0011666641105999287j),(0.13258221608988074+0.06289886641145384j),(1.1155186078458374e-07+3.9154018715037107e-07j),(-0.03308200469898139-0.008283726940405649j),(-0.0002230199102052918+0.00015670098888856263j),(-0.007142144924835362-0.002586831336800063j),(0.06639460353732379-0.1236583600803777j),(1.0321571990607313e-06-3.521016365724131e-07j),(-0.0007653830254537676-0.0006117412375759276j),(0.0002767292047044375-8.988455558058571e-05j),(-0.011505712738488171-0.005339440964951283j),(1.0189960581517827+1.0009575107969648j),(0.5528389259487922-0.21685004637773217j),(2.341203888286598+2.6898236708855205j),(0.8062890169872156+0.1617493016047521j),(1.7131086302787342-0.26597102778968257j),(-0.0003394372785889513+0.7140390538501392j),(0.5580376366891172-0.46409826766816986j),(-1.0910792647324523+2.6930007270079224j),(-0.7941322285582094+0.5881433123608455j),(-0.8956988259550035-0.7334936026679j),(-0.33295726266333014-0.24871035934477953j),0.0
1.3800000000000001,(-0.00020391269935931747-0.0011231470081517075j),(0.1346651931999113+0.059520109042548966j),(1.1141989126380946e-07+3.7485944242666124e-07j),(-0.03199303563419373-0.008164496360243143j),(-0.00021284346069995678+0.00015064285082566482j),(-0.006945159204204143-0.0024216990001825305j),(0.06618718437519028-0.12466690791476531j),(9.882427552137828e-07-3.5279218988598156e-07j),(-0.0007490433671355243-0.0005780995123090178j),(0.0002631140310472098-9.294691380539447e-05j),(-0.011291431476148028-0.004895967880433125j),(1.0190813867215194+1.0008937857851945j),(0.5528485823262033-0.21668117274674903j),(2.3412146164290686+2.689809876698455j),(0.8065366211105551+0.16126562039107611j),(1.7129903635457768-0.26600965047049185j),(-0.00024396253632265807+0.714182774072141j),(0.5563322609747918-0.4593403628769882j),(-1.091071084847522+2.6930186881123395j),(-0.7941756382876519+0.5882300937711648j),(-0.8957905507586129-0.7335874951267629j),(-0.3333582495501812-0.2486153718954431j),0.0
1.3900000000000001,(-0.00020265785479185727-0.0010802107614385418j),(0.13656160069039813+0.05609204000783538j),(1.1048868422643214e-07+3.5856806351121755e-07j),(-0.030873747427169307-0.008086073377266694j),(-0.00020302936026806557+0.00014434953137454825j),(-0.006743096792696586-0.002272603003311463j),(0.06583527333358681-0.12572237194768898j),(9.454646236323812e-07-3.5116443509941543e-07j),(-0.0007312898974333469-0.000546411844979597j),(0.0002498747716283044-9.513498530596399e-05j),(-0.011059859182311362-0.004481350143593224j),(1.0191618380156682+1.0008290199054255j),(0.5528993356015542-0.21648256267802243j),(2.3412245657853727+2.689796218141923j),(0.8067527458076166+0.16078707412384194j),(1.7128756118023396-0.26604267718191504j),(-0.00014645315071220015+0.7143199117633618j),(0.5547240999464088-0.45458560466372067j),(-1.0910626477485752+2.6930358564871217j),(-0.7942155488431039+0.5883157032491264j),(-0.8958811778086888-0.7336765588061123j),(-0.3337483223680184-0.2485144114347813j),0.0
1.4000000000000001,(-0.0001992863547401761-0.0010379791746962608j),(0.13827293509415597+0.05261453314994252j),(1.088234628573068e-07+3.42699600824096e-07j),(-0.02972733686807936-0.008046933787473886j),(-0.0001935815498488595+0.00013785523928085114j),(-0.0065373620843514856-0.002139100412295908j),(0.06534381923051444-0.12682196208101887j),(9.039191028419776e-07-3.474155923956647e-07j),(-0.0007123391764095961-0.0005166698611451196j),(0.00023704904667604508-9.65280822740169e-05j),(-0.010814312108147558-0.004095075670097679j),(1.0192375419354593+1.0007632407345557j),(0.5529892897769493-0.21625536041086169j),(2.3412337611571146+2.6897826847640487j),(0.8069381456589996+0.16031406533998988j),(1.7127642364599083-0.26607033164317073j),(-4.684531809072401e-05+0.714450607396165j),(0.553210285425605-0.4498309159876758j),(-1.0910539506323778+2.6930522595316004j),(-0.7942520190639408+0.5884002423899912j),(-0.8959708947722259-0.733760921872145j),(-0.3341279492550582-0.2484071978441474j),0.0
1.41,(-0.00019394225890690035-0.0009965603050903962j),(0.13980178042837502+0.04908822165414789j),(1.064865177667017e-07+3.2728214302862574e-07j),(-0.028556560299281032-0.008045579082603813j),(-0.00018450138611418728+0.00013119181539786602j),(-0.006329252952078646-0.0020207256482417135j),(0.06471808980756216-0.12796239397406795j),(8.636871073329481e-07-3.417340276818227e-07j),(-0.0006923931264332712-0.0004888561607716851j),(0.00022466763192130135-9.720173931806667e-05j),(-0.010557825636318562-0.0037364798535725434j),(1.0193086207418818+1.0006964981887219j),(0.5531171252064507-0.21600075859921977j),(2.3412422272938924+2.689769270756879j),(0.8070935989061152+0.1598471288146371j),(1.7126561309227986-0.2660928417062368j),(5.488505145333222e-05+0.714574998335471j),(0.5517873159209911-0.44507303013429805j),(-1.0910449956692083+2.6930679226440226j),(-0.7942851202790098+0.5884837886241183j),(-0.8960598412645158-0.7338407273692669j),(-0.3344976022854281-0.24829358499900642j),0.0
1.42,(-0.00018676334756322972-0.0009560464627161782j),(0.14115180819462123+0.0455144980483768j),(1.0353720699029802e-07+3.1233831703140866e-07j),(-0.027363733615317326-0.008080536450137095j),(-0.0001757876414685046+0.00012438873268653936j),(-0.006119960747658866-0.0019169904872515197j),(0.06396367172990688-0.12913988904359208j),(8.24834167560591e-07-3.34299252589126e-07j),(-0.0006716390321800086-0.00046294431823403533j),(0.0002127544585974873-9.722771346341768e-05j),(-0.010293154280978852-0.0034047455656037945j),(1.019375189055683+1.000628864523298j),(0.5532820985960797-0.21571999831169325j),(2.3412499888932983+2.689755974956388j),(0.8072199074511851+0.1593869315610777j),(1.712551220588157-0.2661104393558506j),(0.00015872233407624716+0.7146932188387579j),(0.5504510566281513-0.4403084907151674j),(-1.0910357900028578+2.6930828692215516j),(-0.7943149363066287+0.588566395216964j),(-0.8961481088491469-0.7339161332200915j),(-0.3348577574691667-0.24817356076893546j),0.0
1.43,(-0.00017788112154893825-0.000916514210598541j),(0.14232777737883603+0.041895514203202824j),(1.0003195598919025e-07+2.9788528798232045e-07j),(-0.026150732262917184-0.00815035877329587j),(-0.00016743650404887504+0.00011747309621547228j),(-0.005910570301743969-0.0018273840604247724j),(0.06308647058631345-0.13035017446378994j),(7.874104299451311e-07-3.2528192447295477e-07j),(-0.0006502495406320848-0.0004388988823155586j),(0.0002013266134405633-9.667398415216502e-05j),(-0.010022771687775479-0.0030989031557373883j),(1.0194373538573696+1.0005604343328967j),(0.553484043003816-0.2154143690315224j),(2.3412570706009195+2.689742800842472j),(0.8073178968572424+0.1589342728307827j),(1.7124494628459597-0.2661233607095084j),(0.00026461119217900415+0.7148054000560607j),(0.549196739429644-0.43553365166800007j),(-1.0910263457506293+2.693097120660266j),(-0.7943415634545874+0.5886480912690827j),(-0.8962357410380044-0.7339873122254413j),(-0.3352088947522238-0.24804724701762346j),0.0
1.44,(-0.00016742080227237388-0.0008780243646921189j),(0.14333553445133645+0.038234181331847444j),(9.602425764988589e-08+2.8393475927450996e-07j),(-0.024918991240995426-0.008253624631043791j),(-0.00015944157772496945+0.00011046964316091996j),(-0.005702059923856778-0.0017513728538577147j),(0.06209271088913465-0.1315884831663031j),(7.514506568717173e-07-3.1484384641283264e-07j),(-0.0006283826610784137-0.0004166753762082865j),(0.00019039433868903478-9.560475324319471e-05j),(-0.00974887063384804-0.002817830451479219j),(1.0194952144872065+1.000491324551369j),(0.553723367839598-0.21508520865659117j),(2.341263497010337+2.689729756538954j),(0.8073884163481309+0.1584900841134j),(1.7123508470790136-0.266131846017466j),(0.00037245657440729903+0.7149116700299718j),(0.5480189628950012-0.4307446772566477j),(-1.0910166800033392+2.6931106963551605j),(-0.7943651105201466+0.5887288817161266j),(-0.8963227332912703-0.7340544520643468j),(-0.3355514980164604-0.2479148996028712j),0.0
1.45,(-0.00015550133171045836-0.0008406219938812475j),(0.14418201336681516+0.034534169990180184j),(9.15646722843056e-08+2.7049297254439905e-07j),(-0.023669505100652792-0.008388938298086039j),(-0.00015179388209906597+0.00010340074280679191j),(-0.005495301402391128-0.0016884007086433884j),(0.06098893607431119-0.13284955384021582j),(7.169742266904222e-07-3.0313796721242653e-07j),(-0.0006061817651145483-0.0003962202975128952j),(0.00017996103208395287-9.408044501218365e-05j),(-0.00947336302782869-0.0025602527582951297j),(1.0195488626452178+1.000421674451803j),(0.5540010588653224-0.2147339034994271j),(2.341269292663127+2.6897168548135806j),(0.8074323388085053+0.1580554291367544j),(1.7122553946629562-0.26613613966273825j),(0.0004821237156515379+0.7150121536956408j),(0.5469116922807287-0.42593754207109796j),(-1.0910068148253151+2.693123613700146j),(-0.7943856987900383+0.5888087473288456j),(-0.8964090330174235-0.7341177552940469j),(-0.3358860550796483-0.24777690837659147j),0.0
1.46,(-0.00014223537240868746-0.000804336419979964j),(0.14487523556434034+0.03079991007671859j),(8.670082762978321e-08+2.575607076716831e-07j),(-0.0224028279451759-0.008554929744869303j),(-0.00014448185250605033+9.628639654465188e-05j),(-0.00529106000461186-0.0016378888208716342j),(0.059782008501371706-0.13412763093205546j),(6.839851337162435e-07-2.9030838139954683e-07j),(-0.0005837755866426797-0.00037747111823870484j),(0.00017002324686891384-9.215770615159945e-05j),(-0.009197879909842131-0.002324742859610913j),(1.0195983823911858+1.0003516456465265j),(0.5543186781948449-0.21436188828720143j),(2.3412744820488594+2.689704113078023j),(0.8074505607838316+0.15763150386684768j),(1.7121631589662545-0.26613649016109936j),(0.0005934381370468374+0.7151069728807742j),(0.5458682595303064-0.4211080310274742j),(-1.0909967772543985+2.6931358880880487j),(-0.7944034620404661+0.5888876447130873j),(-0.8964945395732398-0.7341774393499887j),(-0.3362130576954707-0.24763379718480888j),0.0
