t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
0.81,(0.3240190988710237-0.33984053414883186j),(-0.006632710751206184+0.0025318213779683294j),(-0.06825671208648008+0.2996811253855636j),(-0.07120645338033291+0.05880332530230028j),(-0.35817308230795236+0.15154040843309813j),(0.07587977870922195+0.009490712394428702j),(0.11052567754147166-0.0006311746752605948j),(-0.00014791467003961135+2.8061733717472756e-05j),(-0.021664062486339272-0.1182695585800459j),(-0.000376676758388292+0.0003190966732057761j),(0.013627335435244468+0.005107561813249322j),(0.22264575164988004+0.9598949660915749j),(-0.9918698283586822-0.24988082622506236j),(0.1911588925699074+0.6583812536579671j),(-0.05158285367721636-1.0953101208345009j),(0.2771124990449664+0.9567299175534041j),(0.38091345604028276+0.12490767094809503j),(-0.29370216337184524-0.9891307231058071j),(-0.9136921583660208+1.5823505415941999j),(-0.35641174214920945-0.556350370311449j),(1.0013548082869195-1.1829242562420932j),(-0.126059117400343-1.3781817923363986j),0.0
0.8200000000000001,(0.324792450772422-0.33834885844559526j),(-0.0063540790303010545+0.00337527248016183j),(-0.05565493423594178+0.2996474877604992j),(-0.06734741156853523+0.06074881040363203j),(-0.35746962712958746+0.1529458506957846j),(0.07524872762074077+0.0030127787425084113j),(0.10991696422277825-0.0056882908033584045j),(-0.00014398860733328195+4.9287636248137615e-05j),(-0.03161063413321952-0.11618544386215054j),(-0.00034455937807005566+0.00034778699064810814j),(0.01393537680234333+0.0040801194226401j),(0.23267214368933686+0.964820234162161j),(-0.9881086744104817-0.24953172413403762j),(0.1876992941579328+0.6677478076629166j),(-0.054778963479254206-1.0986114820072006j),(0.28650086920965345+0.9608235162479843j),(0.38018228279184996+0.12606569535367362j),(-0.2947001451150926-0.985181284146052j),(-0.9154465257100076+1.5819152533670724j),(-0.35103096447594556-0.5529227231156855j),(1.0012406304006805-1.183660366220504j),(-0.12874569630464458-1.3777139089299157j),0.0
0.8300000000000001,(0.3255727565469052-0.3372436431960844j),(-0.005955317501231972+0.004185414419518835j),(-0.043179554202603984+0.2990918518219662j),(-0.06334118703014387+0.06250892990468683j),(-0.3567723574904457+0.15397741412917007j),(0.07403516874609645-0.003371071635126177j),(0.10893764138974513-0.010828818029807803j),(-0.00013683189107413437+7.012232544821391e-05j),(-0.041469012577149314-0.1129944305168363j),(-0.0003094447914636859+0.00037312947509362014j),(0.014157739111175148+0.0030104836546095593j),(0.2426288535348625+0.9693896885512101j),(-0.9842803667387643-0.2491257596062655j),(0.1845530287740642+0.6778309498818392j),(-0.058168074789999004-1.1018316295129376j),(0.2960128098710512+0.9646270979947109j),(0.37966059721262396+0.12710478690322632j),(-0.2956912190523804-0.9811722338279439j),(-0.9172265204154594+1.581414371100121j),(-0.34555026259127936-0.5496356358387425j),(1.0011135761040515-1.1844359515664773j),(-0.1315096702694682-1.377195113976158j),0.0
0.84,(0.3263519520630156-0.33651514185378084j),(-0.0054319900084849465+0.00494192395641471j),(-0.030954946772907777+0.29804668681724567j),(-0.05917614176513898+0.0640795797736553j),(-0.35608853601189694+0.1546448478581733j),(0.07226776639804755-0.00962112418023586j),(0.10756073694856291-0.016054074081486215j),(-0.0001264511890636355+9.003147724412644e-05j),(-0.051129240512901-0.10865786570504178j),(-0.00027149661880978746+0.00039476374616446926j),(0.014288527235468303+0.0019020634983908631j),(0.25244958696740694+0.9736192093760423j),(-0.9803507000104194-0.24862221062839762j),(0.18177846592097624+0.6885859399028329j),(-0.061756611586136934-1.1049760370773634j),(0.30557672460801194+0.9681434827967776j),(0.3793889928951691+0.12801728583103136j),(-0.2966840265045675-0.9770912594241449j),(-0.9190251719720761+1.5808187910432778j),(-0.33995734765832175-0.5464872247671397j),(1.0009775110006967-1.1852572633288887j),(-0.13435612642966033-1.3766289062746804j),0.0
0.85,(0.3271214343720776-0.33614917018146373j),(-0.004784768487683992+0.005626579550273566j),(-0.019094442178684085+0.2965492990047376j),(-0.05484349927690979+0.06545916034021651j),(-0.3554257484240459+0.1549623451847405j),(0.06997938318621856-0.015697520294081425j),(0.10576661550556757-0.021361579387312174j),(-0.00011291912396727492+0.000108492053985771j),(-0.06048482884516362-0.10316405163800489j),(-0.00023091745126598443+0.0004124170972541645j),(0.014322609323595846+0.0007589590174247769j),(0.2620729254974534+0.9775283664872632j),(-0.976302424262472-0.2479922259292801j),(0.1794219746480367+0.6999539399919189j),(-0.06554349341242197-1.1080538668629851j),(0.3151233341693237+0.9713792533050878j),(0.3794018731092928+0.12879929673079712j),(-0.29769015815790056-0.9729314263783935j),(-0.9208352183807702+1.5801097510833142j),(-0.3342479091022618-0.5434750084342251j),(1.000837018565012-1.1861288101168297j),(-0.13729054483900785-1.3760220078745904j),0.0
0.86,(0.3278720617081979-0.3361271062512102j),(-0.004019432965591161+0.006223261359568189j),(-0.007700326097154556+0.29464183165396074j),(-0.05033734457225475+0.06664857629553791j),(-0.3547919035657323+0.1549485435878452j),(0.06720708001710005-0.021560257337423186j),(0.10354297836724052-0.0267450570782449j),(-9.63742733145657e-05+0.00012499230444651307j),(-0.06943275668854214-0.09652824557726317j),(-0.0001879488509069229+0.00042590449552756566j),(0.014255616798575477-0.0004140386506402598j),(0.27144232636501753+0.9811404194687633j),(-0.9721352449020839-0.24721882497995362j),(0.1775179235513069+0.7118620150930397j),(-0.06952013538167565-1.1110779694691646j),(0.3245856764737097+0.9743447548182536j),(0.37972745080204595+0.129450688555662j),(-0.29872415406401404-0.9686911783055054j),(-0.9226491061536659+1.57927883074384j),(-0.32842561461036734-0.5405959076201748j),(1.0006974001421256-1.187053358099607j),(-0.14031879847023804-1.3753843640745484j),0.0
0.87,(0.3285941534882655-0.336425890444395j),(-0.0031468715601065175+0.0067179512418201j),(0.003136160349069078+0.2923712650455529j),(-0.04565462416138148+0.0676512366922753j),(-0.35419523338453074+0.1546265247234883j),(0.06399211609404862-0.027169188630521306j),(0.10088486354020855-0.03219443298728458j),(-7.70211694990439e-05+0.00013903176382318872j),(-0.07787347136755801-0.08879265983465365j),(-0.00014287135072426894+0.0004351285819208841j),(0.014083944358069568-0.0016114472939481803j),(0.2805061225396477+0.9844823176377185j),(-0.9678658227065526-0.24629689799365337j),(0.17608868077354145+0.7242231328280603j),(-0.0736704481747872-1.114064883932118j),(0.33389910660982897+0.9770540952825966j),(0.3803877485977226+0.12997509461819445j),(-0.29980350363992975-0.9643743369913738j),(-0.9244589903140995+1.5783279511853041j),(-0.32250211013198465-0.5378462453519932j),(1.0005646749478971-1.1880319310067438j),(-0.14344715321501852-1.3747291434227673j),0.0
0.88,(0.32927749031195175-0.3370180254516911j),(-0.002183080480268151+0.007098732753599524j),(0.013334820591984764+0.2897894164712705j),(-0.04079514605790674+0.06847305494457293j),(-0.35364429293675076+0.15402381442469823j),(0.0603799489172869-0.03248402345313574j),(0.09779464573124386-0.037695835649472334j),(-5.513029977826869e-05+0.00015012125373610423j),(-0.08571088841664905-0.0800264617723128j),(-9.600445462670961e-05+0.0004400796711416823j),(0.013804749974385149-0.0028270936264352797j),(0.28921752272042517+0.9875847000445902j),(-0.9635277738233121-0.24523320592580916j),(0.1751446140041882+0.7369361634967678j),(-0.07797083804071353-1.1170348377249166j),(0.3430012968362756+0.9795251452921474j),(0.3813985987978601+0.13037991259039308j),(-0.30094864566805735-0.9599901023929682j),(-0.9262567343966192+1.5772693752049955j),(-0.3164970198785385-0.5352217469035129j),(1.0004455800689191-1.189063810127979j),(-0.14668226788395736-1.3740727377170123j),0.0
0.89,(0.3299113139617101-0.3378715762730689j),(-0.0011491640262521726+0.007355791150525405j),(0.022826502618200212+0.28695294023398893j),(-0.03576157977885644+0.0691224488280634j),(-0.3531479603874367+0.1531723827015306j),(0.056420234283903525-0.03746432704452619j),(0.09428203634726404-0.04323159630189014j),(-3.103810627382222e-05+0.00015778288222903644j),(-0.09285239158016932-0.0703257738026766j),(-4.7706637439952175e-05+0.0004408357516688745j),(0.013415954894473909-0.004054113287830216j),(0.29753461133596404+0.990481895473125j),(-0.9591716697699325-0.24404638047404523j),(0.17468409047938843+0.7498858800768717j),(-0.08239020679647921-1.1200117467574862j),(0.35183223658157964+0.981779538088646j),(0.3827696433812391+0.13067630450368647j),(-0.3021829682961942-0.9555530526383356j),(-0.9280339104469852+1.5761257072370412j),(-0.31043794632353217-0.5327175397953946j),(1.000347570462515-1.1901465343132664j),(-0.150031194206603-1.373434762004602j),0.0
0.9,(0.3304843274027763-0.3389501702177969j),(-7.133458937271138e-05+0.007481413387265392j),(0.03155309896893288+0.2839233276477025j),(-0.03055945634466569+0.06961034047986774j),(-0.35271543701036795+0.1521086437410686j),(0.05216682628785318-0.042069520603452114j),(0.09036408349533212-0.04878024888366091j),(-5.146985971309949e-06+0.00016155004376923224j),(-0.09920883281238928-0.05981367338848056j),(1.624655093275236e-06+0.00043756248575272565j),(0.012916243639932202-0.0052849508436540096j),(0.305420348544411+0.9932119224403547j),(-0.9548650374341201-0.24276692407818043j),(0.17469347698197668+0.7629429582240033j),(-0.08688995182717649-1.123023215376607j),(0.36033423244420626+0.9838426695615415j),(0.3845043340038834+0.1308791967489333j),(-0.30353280903752516-0.9510831440265995j),(-0.9297817990221702+1.5749298933524072j),(-0.3043604702025475-0.5303281537951277j),(1.0002788189567413-1.191275899972777j),(-0.15350137683144424-1.3728380545824066j),0.0
0.91,(0.3309846947812645-0.3402129969095435j),(0.0010190873621378866+0.007469988125359693j),(0.03946754677851477+0.2807669070239834j),(-0.025197168283412393+0.06995015637271897j),(-0.35235624719036956+0.150873455901966j),(0.04767777729861011-0.04625888130813328j),(0.08606517195260259-0.054316530035303935j),(2.2074709298181373e-05+0.00016096741935486827j),(-0.10469453227999748-0.04864019299190523j),(5.155300688687811e-05+0.0004305132093555737j),(0.012305064003166504-0.006511359778122629j),(0.3128425702603076+0.9958164892023645j),(-0.9506923589907553-0.24143720987752312j),(0.17514713988417693+0.7759639763027079j),(-0.09142396610487809-1.1261005363430816j),(0.36845190822592916+0.9857436982611312j),(0.38659993199637477+0.13100728008467266j),(-0.30502745475844756-0.9466057109913903j),(-0.9314913891930908+1.573725221209038j),(-0.29830815046509673-0.5280475209000426j),(1.0002482162456963-1.1924459610809166j),(-0.15710065332419984-1.3723086769790331j),0.0
0.92,(0.33140003723875927-0.34162147373673113j),(0.002109484873494929+0.007327075968263469j),(0.046591887173544524+0.2775294160051311j),(-0.01969502904308489+0.07012513329000936j),(-0.35208083732513223+0.14950471140395036j),(0.042990159486900534-0.050025440081123106j),(0.08138288228481241-0.0598127979717955j),(5.005261867545043e-05+0.00015574071596524374j),(-0.1092488311687234-0.03690333695316431j),(0.00010228769898330939+0.00041985774381629126j),(0.011579900490123453-0.007717401440634685j),(0.31981651755019896+0.9983376288302348j),(-0.9466275613959948-0.24003209879338058j),(0.1760700801457442+0.7888418985689456j),(-0.0959647933842047-1.1292476235756512j),(0.3761813073347051+0.9875243386241653j),(0.38904112928645207+0.13109172281406586j),(-0.30668819104896744-0.9421076187760423j),(-0.933150330016724+1.5724847523117207j),(-0.29226360734118384-0.525836895989257j),(1.0002602413401767-1.1936553832090784j),(-0.16082915433795641-1.3718568235318784j),0.0
0.93,(0.3317283297448818-0.3431336232706528j),(0.0031990196176533868+0.007053534950633084j),(0.05297341579475141+0.2742339898555916j),(-0.014088580232316858+0.07013303081431267j),(-0.35188932246668897+0.14804270864319077j),(0.03816053139094666-0.05338644973507761j),(0.07635152495635768-0.06524687067266709j),(7.791722472063207e-05+0.000145628728459324j),(-0.11288696765657498-0.02468929536499677j),(0.0001535818561186125+0.00040550805117791635j),(0.010749161313706975-0.008897636703508561j),(0.32637885996370025+1.00077405979233j),(-0.9426123054929513-0.23846273193746642j),(0.1774877080939225+0.8014902763252642j),(-0.10048033440836356-1.1324707556475422j),(0.3835297559436472+0.9891910054488555j),(0.3917965153419215+0.13115404751499213j),(-0.30855682379181715-0.9376064531698267j),(-0.9347215152249626+1.5711486740984066j),(-0.28620941246793347-0.523629291088672j),(1.0003241231204894-1.1949040596474256j),(-0.16466457133268997-1.3715140084836381j),0.0
0.9400000000000001,(0.3319728328121015-0.3447041146812159j),(0.004270954276324913+0.006642374816461367j),(0.05861868268456657+0.27091512868321704j),(-0.008413526157043237+0.07000509821806088j),(-0.35177619675825145+0.14653130558124444j),(0.033272096744807564-0.056340970027341016j),(0.07105292405583577-0.07059587669218706j),(0.00010473801875479345+0.00013038553758345633j),(-0.11564338681006325-0.012147621363634738j),(0.00020444880575691971+0.00038747025414150233j),(0.00982850263986854-0.010056509445281272j),(0.3325330450389957+1.0031057589877128j),(-0.9386897822929573-0.23669470477683985j),(0.17936420686067905+0.8137933216918314j),(-0.1049178004215764-1.1357965851174505j),(0.3904649599792455+0.9907254646410881j),(0.39483082993907664+0.13120040940843392j),(-0.3106812083421915-0.9331684012286325j),(-0.9361654005428544+1.5697201160782461j),(-0.28019090648522965-0.5213857396224448j),(1.0004525860983995-1.1961859022341892j),(-0.16858136040583271-1.3713291662641105j),0.0
0.9500000000000001,(0.3321367846589163-0.3462927687863577j),(0.005309411644888644+0.006091995967895511j),(0.06354380284857682+0.26760539122278j),(-0.002708628825625739+0.06976504403939261j),(-0.351736231688098+0.1450091548899451j),(0.02839862591494013-0.058892615020914675j),(0.06556497803762934-0.07583301767962697j),(0.000129624375276456+0.00010992594205539681j),(-0.11755741424731475+0.000575615066788146j),(0.0002541140414105971+0.00036584946520848617j),(0.00883261748348987-0.01119514342726149j),(0.33828201491488125+1.0053132796177917j),(-0.9348964919155955-0.23470721664909244j),(0.18166095855383185+0.8256447209727349j),(-0.10923210471743308-1.139237376493185j),(0.39696020220030814+0.9921130039129646j),(0.3981038715110574+0.13123569848866917j),(-0.3130900835845583-0.9288476478529325j),(-0.9374515067985979+1.5682045431493137j),(-0.2742483813539583-0.5190806548967822j),(1.0006532934166774-1.197493882152048j),(-0.17255397074227832-1.3713360344639711j),0.0
0.96,(0.33222340120985266-0.3478645580520446j),(0.006299374632391186+0.005406189465237085j),(0.06777445625552456+0.26433539483597396j),(0.0029842920511471+0.06942903608215327j),(-0.3517644760895734+0.14350970395140286j),(0.023604455900199127-0.06104955308445711j),(0.05996165972190635-0.08092756837926146j),(0.00015172555196159502+8.432545856431071e-05j),(-0.11867325613807143+0.013337827094236608j),(0.00030201522264024406+0.00034084978668068907j),(0.007775235708382973-0.012311342293529506j),(0.3436282063307638+1.0073777511863224j),(-0.9312622435886984-0.23249307076234843j),(0.18433654425704968+0.8369476346559821j),(-0.11338586263889144-1.1427910062316649j),(0.4029943421979609+0.9933424327828023j),(0.4015704971478504+0.13126353952327152j),(-0.31579307193265793-0.9246863757877823j),(-0.9385584199235432+1.566609755598607j),(-0.26841708035600714-0.5167018300999399j),(1.0009288468490989-1.1988200299281295j),(-0.17655684461438195-1.3715531538347732j),0.0
0.97,(0.33223587609546573-0.34938960659227264j),(0.007226686261546661+0.004594137026941991j),(0.07134588783730803+0.2611338155114129j),(0.008620359060060152+0.06900570141589489j),(-0.35185625614108895+0.14206119485800425j),(0.018944490331836972-0.06282450689228405j),(0.05431301629461986-0.08584487663036854j),(0.0001702306896636407+5.382032177077121e-05j),(-0.1190399992036908+0.02599991103877429j),(0.0003478021750546949+0.0003127743106603151j),(0.006669124027290069-0.013399589570937304j),(0.348573550626662+1.0092808794994073j),(-0.9278101556483477-0.2300586741952644j),(0.1873467440298522+0.8476146974135005j),(-0.11734939157827759-1.1464409627389225j),(0.40855181639564775+0.9944060825751333j),(0.40518062259628884+0.13128629205311024j),(-0.3187806793295039-0.9207147656228214j),(-0.9394737909521911+1.564945889102047j),(-0.2627271980942656-0.5142504383022226j),(1.001276786800445-1.2001554354340103j),(-0.18056441738196038-1.3719838682889463j),0.0
0.98,(0.33217738065233926-0.35084319016906745j),(0.008078049668736636+0.003670411029620523j),(0.07430290748898093+0.25802738786463164j),(0.014151637085471291+0.06849612637587628j),(-0.3520071753661226+0.14068666441241223j),(0.01446419947350408-0.06423475342436835j),(0.048685169307508346-0.09054636336722914j),(0.00018436881241347682+1.8807484306761278e-05j),(-0.11871161071714571+0.03842624637256291j),(0.0003913368903110164+0.00028202511904995315j),(0.00552608600188368-0.014451048669108476j),(0.35311947374320557+1.0110049466654953j),(-0.9245566555388756-0.22742403789702953j),(0.1906445369076097+0.8575680181011366j),(-0.12110071097728554-1.1501563463701017j),(0.4136226380491303+0.9952998064207055j),(0.40887922226005236+0.13130505039235016j),(-0.32202429524738213-0.9169509957922726j),(-0.9401943360221939+1.5632254147244782j),(-0.25720388049262516-0.5117410324559848j),(1.0016895923065028-1.2014902478857143j),(-0.1845511174922917-1.3726163248997976j),0.0
