t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,z_0000_00,z_0001_00,z_0002_00,z_0003_00,z_0004_00,z_0005_00,z_0006_00,z_0007_00,z_0008_00,z_0009_00,z_0010_00,E
1.32,(0.06365403787626818+0.016801340485315754j),(0.010669001279770222+0.004391168730822212j),(0.008709149634781524-0.029585759292174395j),(0.00016562720017560133-0.0008549016760203017j),(0.0013348367302430035-0.0025998713295307214j),(-0.0012282811531944158+0.026278257269711378j),(1.2011712433125202e-05+2.4036219301762634e-05j),(0.018720496666327403-0.0026268228854493887j),(-0.17850610592420105+0.07780194920963336j),(0.22755971951058734-0.15218542956082792j),(-0.0254997017894344-0.0014764580657050071j),(1.0363004388763266+1.0063068014732015j),(0.7405563262099395+2.1684351899706966j),(0.8798143334145482-0.7801231750217206j),(1.3298941077468338+2.6038642935041234j),(0.3433267001866829-1.3456622294382097j),(-0.34604255217258384+1.6550277153077906j),(3.2976730912234435-0.07310061936903427j),(-0.1809680805197604+1.9659877793684974j),(0.21102688723208887+0.7408090572500255j),(0.5776490294874401+0.026449510529357706j),(-0.35881437851535114-0.08666553641362998j),0.0
1.33,(0.0637581360026312+0.01632952588474427j),(0.010719556553797931+0.004284068736505768j),(0.008664172621016274-0.0295706425050355j),(0.00015650900473961123-0.0008567109619751907j),(0.0012699690735134689-0.0026066027057460106j),(-0.0009373760190821122+0.02632749090531479j),(1.2204063738120993e-05+2.3851798890029185e-05j),(0.018716705888825173-0.002835284998352295j),(-0.17791367635220057+0.07933942055746628j),(0.23134318748496385-0.1561722888649661j),(-0.02554616618637261-0.0009377344944126501j),(1.0366119333770738+1.0061954696539672j),(0.7407018863017275+2.1685054071611183j),(0.8782411159585278-0.7789131425271036j),(1.3299983250692458+2.603879131520848j),(0.3439055316002646-1.3450486415628153j),(-0.34606324682918715+1.6553297648011096j),(3.297616464765971-0.07319283082573233j),(-0.18088454828193318+1.9661836493522462j),(0.21058934872322216+0.7419441006781093j),(0.5772904760263499+0.02338409560340904j),(-0.3597667758626992-0.08750451215522298j),0.0
1.34,(0.06378903994824323+0.015830165137023275j),(0.010755433467682119+0.0041692482155483435j),(0.008562603693116901-0.029523673205646816j),(0.00014703463410632833-0.0008572582322023514j),(0.001204232395617602-0.0026077206974820487j),(-0.000641395693900427+0.026339553935811475j),(1.2382556478713256e-05+2.3632239857170106e-05j),(0.018685806502859958-0.003043024343650996j),(-0.17711217299461976+0.0807836147604146j),(0.2347971444867275-0.16020590220566946j),(-0.025536602403736758-0.0004071943262280737j),(1.0368672801222611+1.0060652591132975j),(0.7408427120000445+2.1685556918024207j),(0.8768496858314394-0.7776802244298701j),(1.3300954685838673+2.603883161343321j),(0.3444826997009903-1.3445133161214544j),(-0.3460538339628511+1.6556173713376379j),(3.2975578001950248-0.0732733877361487j),(-0.18078558196252925+1.9663575352443239j),(0.21025547036491135+0.7430716359172294j),(0.576742404283095+0.02050192838311816j),(-0.3607378919119025-0.08824433584782855j),0.0
1.35,(0.06375032768014711+0.015308394110213952j),(0.01077723876026426+0.004047905207057126j),(0.008409818030735637-0.029446018421295572j),(0.00013728898903611893-0.0008566119284256341j),(0.0011380602898653977-0.0026035622999745754j),(-0.00034244400107083777+0.026316543496177718j),(1.2546475866427387e-05+2.338090107478938e-05j),(0.018629536352328772-0.0032487918533883812j),(-0.17612060354741071+0.0821305656053296j),(0.23792096137889326-0.16429290942793653j),(-0.025475066745294508+0.00011178232521120643j),(1.0370715942945248+1.0059182024496598j),(0.7409790303286586+2.168587614108519j),(0.8756284561689639-0.7764271090745374j),(1.3301860266143612+2.6038772415693687j),(0.3450584988774837-1.344050556509029j),(-0.34601653981986596+1.6558910825894608j),(3.2974972269922658-0.07334314536854655j),(-0.18067262632292816+1.96651088326735j),(0.21002069995174313+0.7441900831232889j),(0.5760068700247836+0.017795554927545358j),(-0.3617257019328784-0.0888899574051102j),0.0
1.36,(0.06364551019798742+0.014769102194860337j),(0.010785579047516342+0.003921184408473263j),(0.008211096744947199-0.0293387898335228j),(0.00012735259378463394-0.0008548395830327504j),(0.0010718563905023266-0.0025944603060508243j),(-4.250806554030053e-05+0.026260527563134347j),(1.2695189292303243e-05+2.3101014918210684e-05j),(0.018549599722520713-0.0034514152726073852j),(-0.17495721461738456+0.08337679952896987j),(0.2407157280419844-0.16843838432422525j),(-0.025365564985718247+0.0006161884222396735j),(1.0372297093871348+1.005756324315232j),(0.7411110314735603+2.1686026943240106j),(0.8745660852334145-0.7751566259040669j),(1.3302704529352403+2.603862211642015j),(0.3456330655328465-1.3436548609186694j),(-0.3459535473206047+1.6561514092387064j),(3.297434894741667-0.07340292762844079j),(-0.18054709767455088+1.9666450776799806j),(0.20988036321989786+0.7452978555740664j),(0.5750871717809228+0.015257659666094839j),(-0.362728189395703-0.08944629546596988j),0.0
1.37,(0.0634780315340105+0.014216932303989325j),(0.010781060822540859+0.0037901771755718587j),(0.007971626878248778-0.029203043778123324j),(0.00011730159610280901-0.0008520078190752727j),(0.001005994372709335-0.00258074330612952j),(0.00025654168621874794+0.026173544955146705j),(1.2828146326895137e-05+2.279568726647739e-05j),(0.01844766734011695-0.003649799159350988j),(-0.1736394917222115+0.08451933561800135j),(0.2431842533740323-0.1726458346344532j),(-0.025212052370585086+0.0011033900031638087j),(1.0373461772039956+1.0055816414159042j),(0.7412388687829606+2.168602402724171j),(0.8736514764137365-0.7738717454598629j),(1.3303491667718648+2.6038388918494784j),(0.34620637808465876-1.343320922341734j),(-0.3458669960595228+1.6563988249775445j),(3.297370973129509-0.07345352705859803j),(-0.18041038387885963+1.9667614407769107j),(0.20982966384714946+0.7463933596692152j),(0.5739878508434193+0.012881065398514774j),(-0.3637433459706112-0.08991823739454799j),0.0
1.3800000000000001,(0.0632512687530645+0.01365628087311066j),(0.010764290455570813+0.003655921522461974j),(0.007696501404560042-0.02903978124514577j),(0.00010720776723686445-0.0008481823502686351j),(0.0009408179526028442-0.0025627356882208805j),(0.0005529515262083944+0.02605760533242468j),(1.2944878720271836e-05+2.2467897502352568e-05j),(0.018325376373190726-0.003842924884662216j),(-0.17218415929042077+0.08555568560899725j),(0.2453310652905765-0.1769172020459975j),(-0.025018433616376845+0.0015711261822620925j),(1.0374252678596443+1.0053961625112764j),(0.7413626587672928+2.168588159614956j),(0.8728737782255072-0.7725755793817741j),(1.3304225528004454+2.6038080833251738j),(0.34677825696497866-1.3430436285678091j),(-0.34575898230515845+1.6566337665081872j),(3.2973056519443817-0.0734957048390366j),(-0.18026384434735807+1.966861232888871j),(0.2098636834528654+0.7474749949302646j),(0.5727146912665785+0.010658733294897256j),(-0.3647691715279968-0.09031063928022331j),0.0
1.3900000000000001,(0.06296853195259929+0.013091297860216948j),(0.010735874193969715+0.003519402121586628j),(0.007390719229223139-0.02884994787889255j),(9.713850192830525e-05-0.0008434279809921326j),(0.0008766408872347515-0.002540757637926615j),(0.0008450844249052437+0.025914689196922677j),(1.3045000402016575e-05+2.2120498512318978e-05j),(0.01818433043120736-0.004029850632584141j),(-0.1706071806614008+0.0864838538884381j),(0.24716241072466483-0.18125286219369474j),(-0.02478856291048007+0.002017509149785002j),(1.0374709697792528+1.00520188841466j),(0.7414824810992108+2.1685613353330018j),(0.8722223843109356-0.7712713804080921j),(1.3304909611480416+2.6037705680477132j),(0.34734836462034263-1.3428180621847094j),(-0.34563155900013226+1.656856633542888j),(3.2972391410771853-0.07353019078702655j),(-0.18010881004159113+1.9669456523826314j),(0.20997738159800683+0.7485411540006188j),(0.5712747198671055+0.008583762895678332j),(-0.3658036741384125-0.09062832593761314j),0.0
1.4000000000000001,(0.06263306426266652+0.012525886745783648j),(0.010696418162231582+0.003381550303722797j),(0.007059185189002693-0.028634433977919885j),(8.715681841392114e-05-0.0008378086062889215j),(0.0008137469745924297-0.0025151251384399266j),(0.0011314200512604245+0.025746747892339647j),(1.3128207481227037e-05+2.1756216686579083e-05j),(0.018026099565024257-0.004209711400159879j),(-0.16892375808539895+0.08730233749271177j),(0.24868625562685318-0.1856516246598411j),(-0.024526243911186033+0.0024410241719550136j),(1.0374869896986258+1.0050008119930782j),(0.7415983786135906+2.1685232502456238j),(0.8716869334388633-0.7699625423755523j),(1.330554707392561+2.6037271088409035j),(0.34791620551176533-1.3426395005784775j),(-0.34548673576114763+1.6570677888039431j),(3.2971716705211276-0.0735576833570897j),(-0.17994658347314513+1.9670158356609977j),(0.2101655957851284+0.7495902226455574j),(0.5696762062241043+0.006649392111637981j),(-0.36684487007256966-0.0908760909065731j),0.0
1.41,(0.06224804184591962+0.01196370453276909j),(0.01064652836198094+0.0032432440579814184j),(0.006706710052085813-0.02839407449503779j),(7.732135842578666e-05-0.0008313872118660192j),(0.0007523900535987283-0.0024861499705455107j),(0.0014105547726995771+0.025555703604119066j),(1.3194278246515371e-05+2.1377651919055044e-05j),(0.017852220266890893-0.004381718997432589j),(-0.16714833272352173+0.08801012610811342j),(0.2499122849652057-0.19011073297419226j),(-0.024235229747690715+0.0028405295909665947j),(1.0374767526642026+1.0047949181672644j),(0.7417103573075293+2.1684751747508173j),(0.8712573095047633-0.7686526002193336j),(1.3306140725627618+2.6036784493737475j),(0.3484811261147396-1.3425034159333844j),(-0.34532647887899054+1.6572675580236904j),(3.2971034903717276-0.07357884964099952j),(-0.1797784387036477+1.9670728571628144j),(0.21042304145837842+0.7506205797522354j),(0.5679286626790784+0.00484899722390018j),(-0.3678907838013386-0.09105869645219732j),0.0
1.42,(0.061816573897613775+0.01140816174661442j),(0.010586810671972823+0.0031053080318073764j),(0.006338010518082063-0.028129649037310064j),(6.768638719126042e-05-0.0008242258740943044j),(0.0006927940041119681-0.0024541397126195534j),(0.0016812016551228841+0.02534344935944893j),(1.3243073166008183e-05+2.0987277607388694e-05j),(0.01766419547044881-0.004545162047445487j),(-0.16529458464773464+0.08860670207084556j),(0.2508519027252948-0.19462586461396364j),(-0.023919223020094818+0.0032152568249862352j),(1.0374434020330554+1.0045861839116632j),(0.7418183863403457+2.1684183292772587j),(0.8709236415307412-0.7673452299730585j),(1.33066930313825+2.6036253141604453j),(0.3490423149192363-1.3424054752319285j),(-0.3451527113185295+1.6574562299445097j),(3.2970348708268116-0.07359432536778127j),(-0.17960562134476785+1.9671177293629631j),(0.21074431200349877+0.7516305973296828j),(0.5660428443359301+0.00317609288393271j),(-0.3689394479957485-0.09118087356481834j),0.0
1.43,(0.06134170264560594+0.010862422435243673j),(0.010517870848092773+0.002968513530979525j),(0.0059577092180235075-0.027841881866054314j),(5.830179343298641e-05-0.0008163857600085169j),(0.0006351527469259498-0.0024193977406297344j),(0.0019421904629050271+0.02511184902726178j),(1.3274534887346536e-05+2.058744065294159e-05j),(0.017463494550731637-0.004699405986241825j),(-0.16337543284086234+0.08909204036701798j),(0.25151823191020095-0.19919113100382996j),(-0.023581875799403764+0.0035648103681523973j),(1.0373897994728907+1.0043765782544307j),(0.7419223980335797+2.1683538842843024j),(0.8706763036655343-0.7660442487687931j),(1.3307206110494811+2.603568408560392j),(0.34959880242970487-1.3423415402548373j),(-0.34496731271871556+1.657634056318823j),(3.296966102186517-0.07360471490371187j),(-0.17942934855821588+1.9671514027723624j),(0.21112387874782496+0.7526186405088053j),(0.5640307490609613+0.0016243321135474206j),(-0.3699889035269874-0.09124732196000714j),0.0
1.44,(0.060826403350354837+0.010329404169063739j),(0.010440314523356841+0.002833578519610669j),(0.005570334714364678-0.02753144189684194j),(4.9213089368892974e-05-0.0008079271273072577j),(0.0005796302437699482-0.002382223228135226j),(0.0021924676588952197+0.024862737318234688j),(1.328868823768595e-05+2.0180361460794967e-05j),(0.01725155332416508-0.004843893062864899j),(-0.16140303519658852+0.0894666086326478j),(0.2519261145405129-0.2037990775159256j),(-0.023226789627527698+0.0038891677905755545j),(1.0373185249620487+1.0041680622774336j),(0.7420222878709929+2.1682829602619837j),(0.8705059151845118-0.764753614837047j),(1.3307681736777601+2.6035084187781785j),(0.3501494611650726-1.3423076675810655j),(-0.34477211939258257+1.6578012519090946j),(3.296897494853289-0.07361059125232003j),(-0.17925080905574345+1.967174765937969j),(0.21155609096028605+0.7535830675423837j),(0.5619056174828732+0.00018750630490004666j),(-0.371037199466402-0.09126271007857312j),0.0
1.45,(0.060273584304920955+0.009811778040964354j),(0.010354747207911585+0.002701167620147573j),(0.005180321500982592-0.027198942699498147j),(4.046141071219328e-05-0.0007989093243529892j),(0.0005263604973087138-0.0023429111462866933j),(0.0024310964044171922+0.02459791978478925j),(1.3285640223696407e-05+1.9768133939749765e-05j),(0.017029774048566922-0.004978142339358055j),(-0.15938878851945593+0.08973136715365945j),(0.2520921116543275-0.20844068346984446j),(-0.022857515517281487+0.004188679738338171j),(1.0372318767895028+1.0039625891162502j),(0.7421179144985682+2.1682066277310184j),(0.8704033404896752-0.7634774275067733j),(1.33081213385524+2.603446011863593j),(0.35069300565874517-1.3423001085877964j),(-0.3445689243272469+1.6579579944878302j),(3.2968293793318826-0.0736124960543861j),(-0.17907116309914362+1.9671886454427772j),(0.2120351758514047+0.7545222298050739j),(0.5596819329927656-0.001140454779509685j),(-0.372082393085498-0.09123167508656409j),0.0
1.46,(0.059686086834966554+0.009311968666318116j),(0.010261774289034072+0.002571892113370958j),(0.004792010003176733-0.02684494249810192j),(3.208351667138509e-05-0.0007893907901720348j),(0.0004754475511424721-0.002301752263826293j),(0.002657256559269197+0.024319172821091594j),(1.3265580031562344e-05+1.9352725502326618e-05j),(0.016799525423147017-0.005101749690764686j),(-0.15734332852486643+0.08988776886588468j),(0.2520345033072498-0.21310536213263992j),(-0.02247755395238471+0.004464069933494716j),(1.037131871554861+1.0037621039601696j),(0.7422090997245101+2.1681259072428007j),(0.870359689109658-0.7622199272053687j),(1.3308525998649243+2.6033818357116187j),(0.35122799245860636-1.342315309450441j),(-0.34435947718390736+1.6581044248375778j),(3.296762106229363-0.07361093958794225j),(-0.1788915425002507+1.9671938059058178j),(0.21255523857329717+0.7554344717934075j),(0.5573754217441383-0.0023654830068381774j),(-0.37312254985594-0.09115882287526633j),0.0
1.47,(0.059066685298755646+0.008832154182980475j),(0.010162001031131873+0.0024463099383955048j),(0.00440964657766907-0.026469944170986054j),(2.411178995025091e-05-0.0007794290544545792j),(0.0004269654898069249-0.0022590331470876738j),(0.002870244681724009+0.024028243663052378j),(1.3228779026982657e-05+1.893597706476585e-05j),(0.016562142588507297-0.0052143878051282245j),(-0.15527652983908088+0.08993775935506253j),(0.2517732885723932-0.21778096071882508j),(-0.022090354887461673+0.004716435174071652j),(1.0370202441683642+1.0035685440521915j),(0.7422956285192445+2.168041769379405j),(0.8703663156997256-0.7609854954586737j),(1.3308896454406642+2.6033165190624348j),(0.3517528201270182-1.3423499111426391j),(-0.3441454842978457+1.6582406467509276j),(3.2966960462551023-0.07360640076827231j),(-0.1787130506209404+1.9671909499821605j),(0.21311026221967333+0.7563181311257912j),(0.55500305265289-0.003493371873897831j),(-0.37415574344955127-0.09104872806120454j),0.0
1.48,(0.05841808708715404+0.008374266251289734j),(0.010056032575743076+0.0023249256926698475j),(0.004037383512604052-0.026074395250737133j),(1.6574236747857857e-05-0.0007690807375546683j),(0.0003809584387732491-0.002215036159995978j),(0.0030694740285289205+0.023726850388326802j),(1.3175590755170704e-05+1.8519603047027482e-05j),(0.01631892712664177-0.005315806183492154j),(-0.1531975059992193+0.0898837768568394j),(0.251330185540379-0.2224537603903724j),(-0.021699317748041395+0.004947245334067445j),(1.0368984478508878+1.0033838386890275j),(0.7423772490154185+2.1679551347535875j),(0.8704148200417753-0.759778654890972j),(1.330923309767161+2.6032506715014176j),(0.35226572924082095-1.342400749436258j),(-0.3439286086784259+1.6583667270305118j),(3.296631590220784-0.07359932714791181j),(-0.17853676237312974+1.967180718362911j),(0.21369410782583662+0.7571715385425069j),(0.5525830373973182-0.004529776507157142j),(-0.375180055738314-0.09090593398614183j),0.0
1.49,(0.05774548875968625+0.007939611066976573j),(0.009945032359790393+0.002208243582535965j),(0.0036786094076318053-0.025660263112494898j),(9.485430434519402e-06-0.0007584461776891491j),(0.0003373761943449965-0.002170084257536987j),(0.0032541086589876174+0.023417793721889048j),(1.310761252406426e-05+1.810569375669647e-05j),(0.016072052525255905-0.0054059390109568554j),(-0.1511205455967917+0.08973531683294574j),(0.25071510617979464-0.22710620155411043j),(-0.02130498455714196+0.005159190012574982j),(1.0367695702284132+1.003208598813936j),(0.742454187475302+2.1678672359463795j),(0.8704971944885568-0.7586000598582755j),(1.3309539633843708+2.6031849764550383j),(0.35276509044511906-1.342463492484825j),(-0.34371094015201514+1.6584833456243622j),(3.2965689623913033-0.0735903140339455j),(-0.17836382121896083+1.9671645040031023j),(0.21430029691657226+0.7579930918207586j),(0.5501239937176805-0.005481900751916748j),(-0.37619078195280065-0.09073728381393892j),0.0
