t,A_0000,A_0001,A_0002,A_0003,A_0004,A_0005,A_0006,A_0007,A_0008,A_0009,A_0010,A_0011,A_0012,A_0013,A_0014
0.775,(-0.5587127702988454+1.5460782346733983j),(0.00013417502234554398-0.0005404720108448464j),(0.017859775969886138-0.0013909009519933822j),(-2.6323388075253208e-08-5.5161419653637966e-08j),(0.2453340779631505+0.27489868965166j),(-0.027361698404494594-0.31902447810897655j),(0.002835960367756736+0.0017360934045869024j),(4.010448647097693-0.39908202041519714j),(-2.9470825971890187-1.647607719968764j),(0.002615009639570616-0.056438402889511345j),(-0.0007111077125297478-0.0004601869540598561j),(-0.0004285493863266432-0.0002060634452798497j),(-0.5676999409137516+0.08279456106211566j),(-3.601724962854851e-05-3.00032645924766e-05j),(0.011264381601156108+0.012029612645885777j)
0.78,(-0.561030946227626+1.545964211260226j),(0.00014040009268975723-0.0005441829957022031j),(0.01865640603675025-0.0012125186812226452j),(-2.6394930354633915e-08-5.5894758861222656e-08j),(0.21847684906592024+0.25608518938609715j),(-0.049474002210482884-0.31664107911891437j),(0.0026016979985783264+0.0013503502467724056j),(3.941231656636512-0.42563300356907213j),(-2.8504806493532415-1.5901101991502926j),(0.005298618960357987-0.05045547729907034j),(-0.0005239972364422223-0.0003913015175968656j),(-0.0004336964760660738-0.00022963645190217982j),(-0.5760039382329589+0.06547894143340172j),(-3.4331282910617046e-05-3.339621829368646e-05j),(0.010247619821119158+0.012281766922117417j)
0.785,(-0.5629684899046563+1.5460650390515593j),(0.00014664361965891596-0.0005490914886270936j),(0.019532317273777935-0.0011148557917530044j),(-2.6609113707538264e-08-5.65721758523416e-08j),(0.1886396045526202+0.23746550561741372j),(-0.07030317462794028-0.3121812288428106j),(0.002349951611581253+0.0009167403272554068j),(3.8630111679647205-0.4512298754614922j),(-2.7424215280646465-1.533603385856501j),(0.00854953789476972-0.04419438405686969j),(-0.0003244324102516297-0.0003205141415965019j),(-0.0004435099679079702-0.0002552683189055917j),(-0.5853061036767391+0.04718934027684372j),(-3.311607936281297e-05-3.721686234565928e-05j),(0.009158318402807994+0.012705466962411318j)
0.79,(-0.5645594821930361+1.546339582618651j),(0.00015307341287003502-0.0005553327642934784j),(0.020509860147996425-0.0011182127050735724j),(-2.6966956753606012e-08-5.719550223055087e-08j),(0.15497803802444998+0.2190726129658228j),(-0.08971189004586985-0.3060528555889958j),(0.0020746301372355723+0.0004260460880467895j),(3.7722893526647083-0.4747355329130618j),(-2.618748520892533-1.478583109022995j),(0.012515813141816195-0.03757693914897972j),(-0.00010910013934679506-0.00024786337784252834j),(-0.00045893917705855646-0.0002832867187356775j),(-0.595545724055568+0.027530210028357732j),(-3.2465457745569146e-05-4.1516899067356886e-05j),(0.007974139310629402+0.013346690967163212j)
0.795,(-0.5658390099065829+1.546750616246418j),(0.0001598627015335449-0.0005630353349322678j),(0.021611166295242866-0.0012477037929443128j),(-2.746910809992051e-08-5.776484635044977e-08j),(0.11670297741752574+0.20112807982573944j),(-0.1076102460442445-0.2986328818736737j),(0.0017680600925548719-0.00013008982881963197j),(3.666042261431111-0.4943352955399022j),(-2.475705718693909-1.4264259187275212j),(0.01735615831082708-0.030563472179542053j),(0.0001251798442400457-0.0001739990045694859j),(-0.00048099140787134266-0.0003137040735521591j),(-0.6067720777520905+0.006118815660872939j),(-3.248460445275429e-05-4.631709159083457e-05j),(0.006687379111465834+0.014254682480047833j)
0.8,(-0.5668397179161955+1.5472643052555368j),(0.00016717329812710596-0.0005723008778479241j),(0.022857055749673623-0.0015327844618784694j),(-2.811570837071934e-08-5.827808785168494e-08j),(0.07310772346002017+0.1840625761703455j),(-0.12395935161730469-0.2902635402396882j),(0.0014209549926660937-0.0007588395532973232j),(3.541824839257725-0.5074919740818633j),(-2.3100674690996787-1.3794610641042082j),(0.023237090310417256-0.023159584959862874j),(0.0003813294109113834-0.00010027583637806353j),(-0.0005107004328574636-0.00034616700360119636j),(-0.6191496165051535-0.017404280711054834j),(-3.328824926153999e-05-5.160213100481988e-05j),(0.005307242345824788+0.01548077504160683j)
0.805,(-0.5675918091498542+1.5478502060024435j),(0.00017515559839560867-0.0005832042354184615j),(0.024267036943764315-0.002007251153142566j),(-2.8906390207394326e-08-5.873087765895037e-08j),(0.023568049672162583+0.1685158735515896j),(-0.13877132717355845-0.2812523732565235j),(0.001022415350809532-0.0014661899873270332j),(3.397770925437505-0.5109458704025244j),(-2.1191383765146434-1.3409704933435669j),(0.030332929348486838-0.015416151508412912j),(0.0006620120335044371-2.87537242350972e-05j),(-0.000549126492685679-0.00037995632721538714j),(-0.6329579654098063-0.043375219831243136j),(-3.500066533240063e-05-5.732063635471262e-05j),(0.0038598415278388136+0.01707839218924876j)
0.81,(-0.5681230445926204+1.548481265879333j),(0.00018394858135117333-0.000595793415095446j),(0.025859306708309777-0.0027092413427564086j),(-2.984027826849154e-08-5.911663798198745e-08j),(-0.032457797633761304+0.15533684510018736j),(-0.1521093045357814-0.27187223352030426j),(0.000559928678338836-0.0022569428048367906j),(3.2325932535625634-0.5007147774891934j),(-1.9007533021174998-1.31518885369249j),(0.03882579893222118-0.0074293180508274576j),(0.0009696327872911518+3.780244452642964e-05j),(-0.000597356296182373-0.0004139870608137672j),(-0.6485919229173003-0.07210684530188274j),(-3.775566920911344e-05-6.33851546425849e-05j),(0.002388197145265513+0.0191030474572491j)
0.8150000000000001,(-0.5684587432866373+1.5491338233141603j),(0.0001936798092731502-0.0006100895894039958j),(0.02765075027242407-0.0036812335414930816j),(-3.0915989229711296e-08-5.942656231558491e-08j),(-0.09542909935340901+0.14558346552562118j),(-0.16408742694101663-0.2623612836537952j),(1.9369484721008974e-05-0.003134714451741908j),(3.0455834515241724-0.4720939794529074j),(-1.6532773638608425-1.3073034914542525j),(0.048905625868090816+0.0006594969800936407j),(0.001306338349978201+9.59227462073854e-05j),(-0.0006565030203315546-0.0004468084189018103j),(-0.6665614608350889-0.10388870358353786j),(-4.169662081875849e-05-6.9672160827181e-05j),(0.0009522376594875356+0.02161234437675023j)
0.8200000000000001,(-0.5686217823311291+1.5497876077706394j),(0.00020446542770811955-0.0006260870959427808j),(0.02965694126354051-0.004970047294878952j),(-3.2131631783908145e-08-5.964961543957883e-08j),(-0.1657226635903817+0.1405228111161403j),(-0.17487084904057493-0.2529229963064015j),(-0.0006150007224635912-0.004101936145944977j),(2.836612041512764-0.41965625152843256j),(-1.3756059364711606-1.3234544519885119j),(0.060770140261851575+0.008663602944386027j),(0.0016740170017069858+0.00014143222074249203j),(-0.0007277063102748577-0.00047660381407142835j),(-0.6874917243268281-0.138987043995146j),(-4.697642347171866e-05-7.602205782391764e-05j),(-0.00037120049448741664+0.024665976475761443j)
0.8250000000000001,(-0.5686325968824018+1.5504257397482435j),(0.00021641016546989158-0.0006437534373840232j),(0.03189214170741162-0.0066268431831936645j),(-3.348480664109088e-08-5.977253341885269e-08j),(-0.24363282565622377+0.14163105973876078j),(-0.18467573690003458-0.24372615415416868j),(-0.0013605334375212563-0.005159853877335871j),(2.606128440017927-0.33725186007426405j),(-1.0671646514488402-1.3707344797113072j),(0.07462487551854441+0.016351036994920708j),(0.0020742986250536326+0.00016945087170032328j),(-0.0008121322793115406-0.0005011908570009709j),(-0.712123031912376-0.17764481871401788j),(-5.375752386167968e-05-8.223917650488358e-05j),(-0.001488372908026588+0.028325727279158955j)
0.8300000000000001,(-0.5685091801538421+1.5510347307822054j),(0.00022960733463950643-0.0006630292814734966j),(0.03436930202810918-0.00870712282147015j),(-3.497260652842255e-08-5.977982360333728e-08j),(-0.3293714480704235+0.15059349083926568j),(-0.19376926799924138-0.2349048498997824j),(-0.0022361931566449197-0.006308528407791746j),(2.355160957828411-0.21800856257262577j),(-0.7279093970681645-1.45718901809506j),(0.09068316834249561+0.023444564077404258j),(0.0025085547050289992+0.00017439366628330556j),(-0.0009109735088984868-0.0005180213564552262j),(-0.7413108754677928-0.22008168277583784j),(-6.221191206563011e-05-8.809177569884001e-05j),(-0.0022886271988721753+0.03265547030868589j)
0.835,(-0.5682675434177322+1.5516027614227967j),(0.0002444932079433149-0.0006840264264167186j),(0.03708405112868659-0.011288406944430814j),(-3.658683454995718e-08-5.965173919556693e-08j),(-0.4226969523097092+0.16907115884515364j),(-0.20241652416793898-0.2265573027020603j),(-0.0032617125633386244-0.0075426833517394645j),(2.0863329288694947-0.055544374375004035j),(-0.35971796924084515-1.590499720528734j),(0.10907209534552124+0.0296249562236062j),(0.0029764626665988903+0.00015046432108322332j),(-0.0010246126120387966-0.0005245196024497371j),(-0.7759322283983132-0.26630987034322307j),(-7.245209621025835e-05-9.331703891010256e-05j),(-0.0026571827553421652+0.03768167357211734j)
0.84,(-0.5679254372607927+1.5521174913402294j),(0.00026212678054796443-0.0007068940388104018j),(0.0400399020136156-0.014470729559336919j),(-3.8304413646647735e-08-5.936916857143095e-08j),(-0.5228702241642927+0.19875664163930631j),(-0.2108008092838247-0.21870070014011878j),(-0.0044583562218585785-0.00885565565433541j),(1.8043382063126192+0.15598633940087778j),(0.03297301832487143-1.7780574421340256j),(0.1298384241696352+0.0345109370960909j),(0.0034767129035329102+9.215002505695471e-05j),(-0.0011522046072476924-0.0005171454092308039j),(-0.8169058091352915-0.3160742293568275j),(-8.447766970391565e-05-9.753936122075887e-05j),(-0.002441182079299142+0.04338979737998554j)
0.845,(-0.5675014497532113+1.5525719267203542j),(0.0002825629916410114-0.0007311772007155947j),(0.043294297685583676-0.018320662065297463j),(-4.01060041815136e-08-5.892355859750444e-08j),(-0.6297793982452526+0.24212038270259723j),(-0.2191841389560024-0.21127500618728806j),(-0.005852232611062845-0.010251644972260741j),(1.5129089090704961+0.4255616886908642j),(0.4473340060685205-2.030999152323621j),(0.15323728503084075+0.03763991724655973j),(0.004011623382174321-7.69082293648182e-06j),(-0.0012941056672689424-0.0004905331939897263j),(-0.8654875219400313-0.3693840720216487j),(-9.836880094492667e-05-0.00010028102766627183j),(-0.0014103807538313267+0.04983919981691675j)
0.85,(-0.5670134228779709+1.5529608724641806j),(0.0003054922250601636-0.000756604457132812j),(0.046878007900402224-0.022930804685375394j),(-4.197081690544293e-08-5.8307574619785844e-08j),(-0.7426931994619943+0.3015718395616179j),(-0.22779695986934914-0.2041811477029336j),(-0.0074710960452357075-0.011727409078975296j),(1.2179280160844266+0.7611201705328976j),(0.8778740020700342-2.359596560071897j),(0.1794021393327644+0.03849254254665267j),(0.004581651630416853-0.00015682400218739633j),(-0.0014492952927340338-0.00043963948537801607j),(-0.9229330627454704-0.42591421137198804j),(-0.00011408707510862591-0.00010107126580991758j),(0.0006671240997939737+0.05702649881506404j)
0.855,(-0.5664784416511461+1.553280721803821j),(0.0003302836149164875-0.0007831213405717745j),(0.050792025697731995-0.028422501427428803j),(-4.3876133050149785e-08-5.751470702951852e-08j),(-0.8602042856268343+0.37942226413071006j),(-0.23683175116262722-0.19728188949650333j),(-0.009344204561913946-0.013271522497176835j),(0.9275767182408949+1.16937307063634j),(1.3162385634031213-2.7730501081106507j),(0.2083300455105913+0.03649358489904633j),(0.005185157416683255-0.0003635782111418922j),(-0.0016152549914164136-0.000359819029715798j),(-0.9904829828985373-0.48497748032500193j),(-0.00013146586038070593-9.944918125114544e-05j),(0.0040221171266621334+0.06487946838651695j)
0.86,(-0.5659128341219031+1.5535294563024888j),(0.00035598504559440896-0.0008108903710514085j),(0.05500756740108307-0.034945840084111j),(-4.579730432817411e-08-5.6539271263190764e-08j),(-0.980229247455001+0.47788470271196587j),(-0.24644302442848426-0.19040183432752772j),(-0.011502319921886836-0.014864376498801062j),(0.6523344183715662+1.6558044633819773j),(1.7512097961352677-3.279488972929091j),(0.2398816590310653+0.031011942237454033j),(0.005818402749925287-0.0006368450674018667j),(-0.0017879682782314923-0.00024682479099181077j),(-1.069362689160152-0.5455247316807024j),(-0.00015021030795721728-9.496375762557774e-05j),(0.008884264738211214+0.07325703862330152j)
0.865,(-0.5653321713724995+1.5537066458545j),(0.00038132315175171263-0.0008402910560998464j),(0.05946607261781489-0.04267965223287048j),(-4.7707752932881735e-08-5.537640780253581e-08j),(-1.1000086085646346+0.5990739959952278j),(-0.2567473237134531-0.1833274229056198j),(-0.01397770760919615-0.01647817910502159j),(0.40497873125329+2.2246712118220144j),(2.1687063553277373-3.8859710647738432j),(0.27378123239248875+0.021360638526625737j),(0.006475551879623724-0.0009860791077250099j),(-0.0019619206752366403-9.680795086340702e-05j),(-1.1607824437052254-0.6061448381219564j),(-0.00016989735204456848-8.71738566050099e-05j),(0.01548211511223195+0.08194929569738021j)
0.87,(-0.5647512675182842+1.5538134486852726j),(0.00040470331831954224-0.0008719198907544258j),(0.06407920423913621-0.05183151323595089j),(-4.957897153846436e-08-5.402208217453183e-08j),(-1.2161068254767868+0.7450067790580883j),(-0.2678232255179518-0.17580693389047508j),(-0.016804136831136157-0.018076955086249985j),(0.20058548360809647+2.8790029676800777j),(2.5517834450355688-4.598483027648951j),(0.3096166151247227+0.006796823762348116j),(0.007148671295788357-0.0014212977880248055j),(-0.002130099711631189+9.368209134344668e-05j),(-1.2659373641226588-0.6650646922144865j),(-0.00018997570985952597-7.564821789741046e-05j),(0.024043098192867766+0.09067748186065204j)
0.875,(-0.5641841797076979+1.5538526113513262j),(0.00042420968050240046-0.0009065903575616902j),(0.06872884844010518-0.06263774224039109j),(-5.1380523299939606e-08-5.2473084951401915e-08j),(-1.324412287615421+0.9176014813658906j),(-0.2797113387962838-0.1675504838918716j),(-0.020016880518253618-0.019616545962135728j),(0.05652871410319937+3.620602171351215j),(2.880632818307579-5.4219402393158695j),(0.34683925378918684-0.013478226028555487j),(0.00782772972895799-0.0019530814833705298j),(-0.002283994923756433+0.00032769771863417046j),(-1.3860074234153448-0.7201492064068704j),(-0.00020976588162921434-5.9965459246920995e-05j),(0.03479352569061475+0.09909399544495243j)
0.88,(-0.5636442081222727+1.5538284687402828j),(0.00043760512377814917-0.0009453329265773887j),(0.07326711467962924-0.07536340217802515j),(-5.3080041853150966e-08-5.07270317506141e-08j),(-1.420137317307412+1.118678326771728j),(-0.2924143049566377-0.15823002746966996j),(-0.0236527153243478-0.021044610001566245j),(-0.007519326649006786+4.450044051901898j),(3.132582777186363-6.360186811293474j),(0.3847641919788596-0.040319108788225096j),(0.00850059815020044-0.0025925734879872547j),(-0.0024135978550956253+0.0006078930963455708j),(-1.5221574500001678-0.7689013130305409j),(-0.000228460150591116-3.971407643385615e-05j),(0.047958591082321714+0.1067823908620533j)
0.885,(-0.5631438959766323+1.553746944070866j),(0.0004423312838980088-0.0009893950553664767j),(0.07751633570046518-0.09030229976548224j),(-5.464323131476781e-08-4.8782363234881356e-08j),(-1.4978181697825472+1.349959333516444j),(-0.3058967978610876-0.14747935713381322j),(-0.027749921626470456-0.022300622222666877j),(0.03041182390905739+5.366676627070015j),(3.2820981727082894-7.415995588858053j),(0.42257007031827765-0.07463629642776398j),(0.009153049771112544-0.003351480015255842j),(-0.002507402056273984+0.0009365241721458399j),(-1.6755371277080016-0.8084619642997865j),(-0.0002451225829930714-1.4492443274703669e-05j),(0.0637623696111901+0.11325737860366311j)
0.89,(-0.5627320516917398+1.5536217500590932j),(0.0004244529099163331-0.0010918360628833803j),(0.08123477889189652-0.10777351371987966j),(-5.603750753168483e-08-4.665337384171763e-08j),(-1.5514235525957614+1.6131532851824657j),(-0.3199272247972902-0.13487663131761485j),(-0.03235732299850762-0.02331220718410532j),(0.19421582786372624+6.368437849601351j),(3.301253875568875-8.591016366846764j),(0.45933039668162323-0.1173996116346209j),(0.009770769901595939-0.004243697651971028j),(-0.002552505575944432+0.0013136274257229369j),(-1.8472918379526213-0.8355577221687172j),(-0.0002586969921965744+1.5925056090161393e-05j),(0.08239141955628275+0.11795258587527616j)
0.895,(-0.5623036492578374+1.5534318590002105j),(0.00041438647631119924-0.001190706022069758j),(0.08393520814181238-0.12827021415780834j),(-5.723460052749072e-08-4.436414462675539e-08j),(-1.5732193123538696+1.9091378902842786j),(-0.3344431268729951-0.11998879736604895j),(-0.03753394119026371-0.023970047890572797j),(0.5124380578411281+7.447270983154194j),(3.155944732263219-9.880917101706224j),(0.49370072337140214-0.16961547360100382j),(0.010335025184446338-0.005285903653995801j),(-0.00253392250898346+0.0017345837345518048j),(-2.0379910784021336-0.8456667021288522j),(-0.0002678980664822023+5.141803152431918e-05j),(0.1038952124378093+0.1201189211721318j)
0.9,(-0.5617497255980562+1.553164315583947j),(0.00047975199661486057-0.0011924466563600507j),(0.08537550436620316-0.1520098002465285j),(-5.820219535984226e-08-4.1969061389852294e-08j),(-1.5577132693843112+2.234450622540913j),(-0.3492063453997228-0.10263944587835694j),(-0.04327062151764132-0.024226435777582933j),(1.000344085699611+8.58335777965022j),(2.825200519873114-11.264663705396774j),(0.5242909887418961-0.2312871509263119j),(0.010830289801713798-0.006473572097443245j),(-0.0024393320135983995+0.0021892293895978037j),(-2.2460475222163936-0.8359297010216921j),(-0.00027152076097720283+9.13049699360661e-05j),(0.12801975881333338+0.11910318274782031j)
0.905,(-0.5611970139431877+1.552868661427442j),(0.0006516423948052832-0.0011838395175390946j),(0.08575913814653748-0.1786848604709259j),(-5.8907164960283296e-08-3.958998376237427e-08j),(-1.5038193116681589+2.580618921414388j),(-0.36318177554027936-0.0829827154184062j),(-0.04947920096726789-0.024135008655063163j),(1.6515406750851853+9.745034007925062j),(2.3107820498302-12.703088838807469j),(0.5500120846706273-0.30106469565126026j),(0.011252718869792972-0.007775320709119095j),(-0.0022614066498339767+0.002659380239822686j),(-2.467459366681404-0.8064814264806456j),(-0.0002686283133273516+0.0001340453037487871j),(0.15412899397646826+0.11447793089856961j)
0.91,(-0.561002246736059+1.552630949358999j),(0.000698779432681552-0.0012723846452188721j),(0.08445441946725893-0.2086660371194617j),(-5.93498429246902e-08-3.724477131093715e-08j),(-1.4041946934875813+2.9452479087985086j),(-0.3758967309610255-0.06144509222655742j),(-0.056196340293880084-0.02358285814253171j),(2.4885650117263083+10.912981430085042j),(1.584093361871119-14.177667908644228j),(0.5692032342408749-0.37931997421393415j),(0.01158082509855788-0.009199893919099209j),(-0.0019885999980934275+0.003131858251287136j),(-2.7010846685337064-0.7527402693765944j),(-0.0002581091321144234+0.00017882205458566572j),(0.18187343214206697+0.10548249580326624j)
0.915,(-0.5608927521885632+1.552538787958983j),(0.0007280896155707746-0.0013758143461661254j),(0.08048926891619597-0.24290555295189578j),(-5.9530939072126095e-08-3.491236445774808e-08j),(-1.2471161927330803+3.330759281701555j),(-0.38783426183392394-0.03692870628692702j),(-0.06354534868809321-0.022351652432277276j),(3.5540891130055687+12.080053969314742j),(0.5954467732004707-15.687936037503254j),(0.5798902181152024-0.4677304187888964j),(0.011782932277715593-0.010784336380413026j),(-0.0016054269539488516+0.0035954571256630666j),(-2.9485571412174907-0.6676534002732238j),(-0.00023871779901548512+0.00022522389888099387j),(0.21113795164523283+0.0910950844205455j)
0.92,(-0.5604440368897993+1.5524040582603345j),(0.0008969609147410618-0.0012322900574479093j),(0.07354639817575559-0.28122865623062193j),(-5.944236258453524e-08-3.269261510208238e-08j),(-1.0299017625422502+3.725097399551857j),(-0.3978916621116591-0.009893612275904753j),(-0.07140931717680547-0.020431306330125402j),(4.842046178554162+13.198543786614767j),(-0.6558739198082622-17.177119811083845j),(0.5802754289588281-0.5644604695905981j),(0.01184360981811929-0.012494974466530162j),(-0.0011097974457195481+0.00402231913668956j),(-3.203555102555411-0.5497257848753984j),(-0.00020977478905932748+0.00027100365616858607j),(0.24079932745627608+0.07082503324765488j)
0.925,(-0.5603734610620661+1.5520862073007404j),(0.000979731037278032-0.0013372870104074364j),(0.06341472177000135-0.3231110595045934j),(-5.91056882125103e-08-3.067142342011179e-08j),(-0.7527965300997752+4.118593510868883j),(-0.4051871578319768+0.019140410366402755j),(-0.07971392160792297-0.017850151613233715j),(6.337821176240891+14.23396871157382j),(-2.1584383567480794-18.601846543642765j),(0.5693127790626454-0.6678035746819166j),(0.011759645865055202-0.014304934954551238j),(-0.0005060690329683452+0.004386579387098079j),(-3.461275177363839-0.39933308959129443j),(-0.00017123656819342673+0.00031400648218829713j),(0.26980985096982807+0.04444272488191564j)
0.93,(-0.5601703406733555+1.5516863038518085j),(0.0011910426085301076-0.0013247695481258656j),(0.04853479121409349-0.36981334604919713j),(-5.8541977978562895e-08-2.8821876615633252e-08j),(-0.40379080167883624+4.51019060595966j),(-0.40985108971916046+0.05061464830659115j),(-0.08858647797993358-0.01433495786943954j),(8.079341387410198+15.166085561348034j),(-3.9579620274839753-19.946234005906355j),(0.5445369319962812-0.778814579295738j),(0.011493880681840532-0.016249095721250648j),(0.00021243779498595836+0.004667642994971425j),(-3.7210502543830892-0.2085134420386628j),(-0.00012232919159651373+0.00035308601689236236j),(0.2975067498447354+0.010999972922711522j)
0.935,(-0.5602780572990762+1.551708333693613j),(0.001317193307097551-0.0013464487798849922j),(0.029033941693729352-0.42118727263295586j),(-5.781046398614044e-08-2.720963565505113e-08j),(0.013503605817714662+4.892043175469071j),(-0.41259750045836097+0.0842689606795243j),(-0.09803021309207323-0.009946278535174343j),(10.04083326187586+15.97010343199537j),(-6.027894031238084-21.17688784292958j),(0.5056347457661112-0.8957722954282374j),(0.011058445466156249-0.01830858136501237j),(0.0010313842148270904+0.004841164254738945j),(-3.978942868203999+0.020947502885134327j),(-6.383087955699298e-05+0.0003861215295828826j),(0.32278530400319094-0.029400867369721344j)
0.9400000000000001,(-0.5596005186421599+1.5514052225898758j),(0.0010537319796129845-0.002105852395630525j),(0.00055443196078561-0.4779548687407854j),(-5.683296631365392e-08-2.5801365202132082e-08j),(0.5295223876969143+5.251920254533911j),(-0.4109955648286142+0.11979829634076622j),(-0.10797522890307779-0.003987271480894147j),(12.312188214931034+16.568266960120614j),(-8.483621211135256-22.220938236670538j),(0.4456243641654407-1.0194791847232867j),(0.010326740762244891-0.020515426826935166j),(0.0019643251052683932+0.004864437518334535j),(-4.228271209508902+0.3077081495270859j),(6.312416765689164e-06+0.000410837126480746j),(0.3439112291724591-0.07872714717215788j)
0.9450000000000001,(-0.5595850983097078+1.5511245621567322j),(0.0009919263848417676-0.002090347942312271j),(-0.04125114646334958-0.5402665961747866j),(-5.5557220625204306e-08-2.46196628479622e-08j),(1.1706068442387028+5.568393083690809j),(-0.40439803278498304+0.158499511240084j),(-0.118238148116938+0.004231830097154863j),(14.960279633543735+16.85597442228531j),(-11.416448735146792-22.97038286978222j),(0.357295353536791-1.1486049264614435j),(0.009174403774217521-0.02287165696683089j),(0.003008528560569398+0.004683165112708003j),(-4.4575404606330435+0.6688262292089703j),(8.927175119902519e-05+0.0004237281028463353j),(0.358272523807187-0.13848541790083796j)
0.9500000000000001,(-0.5593786601568821+1.5506064411680442j),(0.0009930392211917182-0.002041668027996878j),(-0.09269783230772992-0.6074343784855589j),(-5.421713248534665e-08-2.3795546922386938e-08j),(1.8940273486292136+5.837885677623778j),(-0.3937749490646604+0.19829530443821222j),(-0.12893711649629971+0.013880368003907387j),(17.822439858462346+16.867788333394223j),(-14.632161115849348-23.436583260121196j),(0.24780946218969255-1.2783450684353417j),(0.007764387890114678-0.025312213064216812j),(0.004096932041999781+0.004294859040255108j),(-4.665079100653889+1.0797179918755075j),(0.00017964693117091+0.000422931262915772j),(0.3650629756156726-0.20570740280279323j)
0.9550000000000001,(-0.5594987148282875+1.550184371130057j),(0.0019014820916574222-0.0024962210991130223j),(-0.1574555239377612-0.6793869855768406j),(-5.280173294368273e-08-2.3326463063017976e-08j),(2.7155010747113772+6.043168986937307j),(-0.3789350825166535+0.23964475108555477j),(-0.1399601097851157+0.02546427534981046j),(20.929097922169703+16.52747924925835j),(-18.176654726479196-23.538542196027386j),(0.11224948203974755-1.4070624527045443j),(0.006011328287619926-0.02783907023754199j),(0.005207185630051402+0.0036603422205585623j),(-4.841223644887236+1.5510519475567854j),(0.00027693645001286045+0.00040573092046250383j),(0.3619642654467471-0.2808939844422691j)
0.96,(-0.5590202390678862+1.5493144287674399j),(0.002007694898125475-0.002965876305283468j),(-0.23565431617920718-0.7589415622754355j),(-5.141670882776126e-08-2.3165410364405612e-08j),(3.6349101144996188+6.194983078393783j),(-0.3597942033950753+0.2808585933583813j),(-0.15182513780221402+0.039075555476037506j),(24.283490861197542+15.878871063033387j),(-22.044209906743358-23.326172095082125j),(-0.04871816168029109-1.536703522414752j),(0.003946447382490938-0.03052356622409791j),(0.006312966477244004+0.002776542476038439j),(-4.993444747564882+2.0830332591542535j),(0.0003791263715229489+0.0003719522213400112j),(0.3486143771604027-0.363785120997067j)
0.965,(-0.560450073760947+1.5491158967759777j),(0.00349366027368367-0.0032660156561356898j),(-0.3304503661299575-0.8447129974817952j),(-5.008402053330364e-08-2.3357690915547282e-08j),(4.652446913629029+6.269344098045129j),(-0.3367118952644755+0.32192954927983225j),(-0.16428020724781303+0.0549494639441372j),(27.853144579180533+14.841927469068017j),(-26.20906188971202-22.70309076356073j),(-0.23790327422432672-1.6628107847856852j),(0.0015235435882863801-0.03331815596768788j),(0.007362941828742432+0.0016126381336468727j),(-5.107988250939415+2.676980652110677j),(0.0004836867541085497+0.00031866910417225247j),(0.3223183511383653-0.45343742161791356j)
0.97,(-0.5599745877415601+1.5474364754294616j),(0.004739226597263383-0.003763552291388053j),(-0.44538925091008047-0.949251830369388j),(-4.884171484674656e-08-2.3692864119184966e-08j),(5.81675256544273+6.311373812740697j),(-0.3104775772310379+0.36753262331327097j),(-0.17896164221392977+0.07410545285104106j),(31.854738585593196+13.544497606469344j),(-30.891501127148274-21.84365588656526j),(-0.4604637493538648-1.7983904142899647j),(-0.0013067807823494428-0.036516576014165414j),(0.008389222951844182+0.0001645476414924539j),(-5.217981715584584+3.360317668713937j),(0.0005927467841111622+0.00024787327395544244j),(0.2838925982208771-0.5534075376568871j)
0.975,(-0.5606529422510931+1.5479103937039345j),(0.00495730074242051-0.004414865189421601j),(-0.5873228655634526-1.060055201409955j),(-4.7635529177168676e-08-2.44087445705912e-08j),(7.11408302722287+6.224938782599111j),(-0.2786410027911038+0.4100658473487409j),(-0.1940037184154376+0.09692907072698688j),(36.134137727093915+11.65953573370015j),(-35.96480122154316-20.355615706110424j),(-0.7237322540638452-1.9241851782878654j),(-0.004703232482869982-0.03981548848565328j),(0.00926354271235621-0.0016430481923486318j),(-5.265052853782164+4.130764228625002j),(0.0007005538447831465+0.0001513159118085269j),(0.22579851340691415-0.6599108290579986j)
0.98,(-0.5606218115240641+1.5475151600850718j),(0.005022578632925529-0.004734197241614813j),(-0.7677676934254722-1.1648825326535241j),(-4.6443210458435164e-08-2.5686531081143238e-08j),(8.530869501986333+5.906811798828783j),(-0.23899377431936486+0.45237703159675974j),(-0.20731046032208433+0.12414561247363914j),(40.540244195621526+8.827380005176126j),(-41.30550774192542-17.8179128183553j),(-1.0357443902934524-2.019460217767078j),(-0.008862920795743086-0.04291644686830566j),(0.009833613168628777-0.003869441203811108j),(-5.185860677338283+4.991473578865251j),(0.0007998889337997115+2.1560921642986356e-05j),(0.1400616660276201-0.7680083609216665j)
0.985,(-0.5590426353437583+1.5453858651353234j),(0.004941869684870064-0.005940307620560415j),(-0.9936408334476091-1.2664134331220556j),(-4.5346726899552134e-08-2.7424761899044422e-08j),(10.079314182172393+5.354459582927679j),(-0.18694558380169154+0.4941611176038725j),(-0.2193455728109695+0.15660309898836292j),(45.112326059630504+5.040801359100558j),(-46.9509477522668-14.23111962876523j),(-1.3997836593168647-2.0845700437829886j),(-0.013841659616590502-0.04591752147033472j),(0.0100343777120359-0.006503009356779547j),(-4.981612275576213+5.953925150617281j),(0.0008871086095868273-0.00014099879105235953j),(0.024781391063713163-0.8763340584229092j)
